GUID,NUTS1,NUTS1NAME,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,SA_PUB2011,SMALL_AREA,GEOGID,GEOGDESC,TO_POP2016,TO_HOU2016,AREA_SQMET,POP_DENS,DEP_RATIO,PER_NONIRE,HO_PRE2001,HO_POS2001,PER_FLAPBE,PER_RENT,PER_VAC,PER_UNEM,PER_PROF,PER_O_OCC,PER_3ED,PER_NO3ED,AV_PER_HOU,PER_NO_INT,PER_DISAB,TO_POP2011,PER_CH_POP,TO_HOU2011,PER_CH_HOU
4c07d11e-2b52-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02118,268097,Mansion House B,268097003,268097003,A268097003,Small Area,178,87,71703.01568099923,2482.46,11.25,42.95,51,8,72.41,70.11,20,3.64,29.89,70.11,67.02,24.47,1.85,11.49,9.55,185,-3.78,95,-8.42
4c07d11e-2b86-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02129,268114,Pembroke East E,268114010,268114010,A268114010,Small Area,120,71,70852.70700471388,1693.65,7.14,22.03,56,0,100,60.56,17.98,3.42,42.25,57.75,79.38,14.43,1.76,2.82,5.83,119,0.84,69,2.9
4c07d11e-2ce7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02034,268034,Cabra West B,268034003,268034003,A268034003,Small Area,280,109,70217.71517140132,3987.6,42.13,7.91,101,0,0,20.18,3.54,11.07,10.09,89.91,15.89,70.56,2.56,2.75,15.71,256,9.38,107,1.87
4c07d11e-3056-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02102,268055,Crumlin E,268055009,268055009,A268055009,Small Area,261,100,69965.5104496557,3730.41,50.87,22.61,72,3,0,23,4.76,5.16,12,88,17.32,67.6,2.69,11,17.24,231,12.99,92,8.7
4c07d11e-2cfc-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02030,268030,Cabra East A,268030014,268030014,A268030014,Small Area,365,113,68924.28821001181,5295.67,48.98,12.78,103,0,0.88,9.73,0.88,5.23,38.94,61.06,46.3,42.02,3.15,9.73,9.59,333,9.61,109,3.67
4c07d11e-2bae-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02126,268111,Pembroke East B,268111007,268111007,A268111007,Small Area,344,115,67769.29981947318,5076.04,81.05,12.94,92,7,13.91,27.83,12.88,3.51,35.65,64.35,40.4,46,2.7,9.57,21.22,334,2.99,120,-4.17
4c07d11e-2bac-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02126,268111,Pembroke East B,268111011,268111011,A268111011,Small Area,305,113,67609.45226894495,4511.2,55.61,11.96,98,1,18.58,22.12,8.87,4.4,49.56,50.44,56.8,32.52,2.76,7.96,11.15,303,0.66,114,-0.88
4c07d11e-16c6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02030,268030,Cabra East A,268030010,268030010,A268030010,Small Area,214,77,67496.10070391066,3170.55,37.18,11.85,70,1,0,9.09,6.1,2.21,40.26,59.74,58.11,31.76,2.83,5.19,19.16,191,12.04,76,1.32
4c07d11e-2b24-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02134,268128,Rathmines East A,268128022,268128022,A268128022,Small Area,240,80,66322.60010804236,3618.68,51.9,8.85,72,5,12.5,22.5,19,1.01,66.25,33.75,81.55,13.69,2.93,3.75,8.75,245,-2.04,89,-10.11
4c07d11e-04ee-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02039,268043,Clontarf East C,268043001,268043001,A268043001,Small Area,299,105,66106.03200574538,4523.04,58.2,6.71,78,20,11.43,20.95,10.17,2.51,53.33,46.67,58.03,29.53,2.85,2.86,9.7,260,15,101,3.96
4c07d11e-2d5e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02147,268143,South Dock,268143012,268143012,A268143012,Small Area,425,62,66061.81832260969,6433.37,20.4,51.19,27,22,53.23,48.39,15.07,4.37,32.26,67.74,18.01,73.68,2.52,6.45,4.24,496,-14.31,60,3.33
4c07d11e-2d5f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02044,268048,Clontarf West C,268048012,268048012,A268048012,Small Area,343,144,65758.65363785067,5216.04,41.74,8.43,124,6,23.61,29.17,10.43,1.38,41.67,58.33,64.04,23.25,2.35,4.17,6.71,334,2.69,134,7.46
4c07d11e-2d18-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02028,268028,Botanic B,268028007,268028007,A268028007,Small Area,310,103,64759.2535710228,4786.96,39.64,9.66,89,1,12.62,24.27,7.21,5.64,28.16,71.84,53.95,36.74,2.75,9.71,12.26,245,26.53,86,19.77
4c07d11e-3393-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02127,268112,Pembroke East C,268112017,268112017,A268112017,Small Area,334,132,63753.1564807043,5238.96,43.97,12.39,125,4,23.48,27.27,11.84,3.15,50.76,49.24,70.89,21.52,2.6,2.27,9.58,334,0,127,3.94
4c07d11e-2d61-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02040,268044,Clontarf East D,268044007,268044007,A268044007,Small Area,419,112,63274.974539411895,6621.89,38.74,19.72,99,4,8.04,41.07,9.38,2.43,41.96,58.04,50.45,34.93,2.21,4.46,10.5,330,26.97,110,1.82
4c07d11e-3512-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02119,268098,Merchants Quay A,268098006,268098006,A268098006,Small Area,442,128,62984.63430345178,7017.58,25.21,47.95,88,10,70.31,78.13,9.72,12.9,17.19,82.81,22.78,73.08,1.99,3.91,12.44,438,0.91,133,-3.76
4c07d11e-2ba1-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02126,268111,Pembroke East B,268111005,268111005,A268111005,Small Area,224,87,62847.25651357332,3564.2,37.42,12.27,74,4,48.28,41.38,16.82,2.08,54.02,45.98,74.36,14.1,2.68,3.45,9.82,229,-2.18,89,-2.25
4c07d11e-292d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02068,268082,Inns Quay C,268082001,268082001,A268082001,Small Area,234,106,62717.87768989006,3730.99,40.12,20.55,80,3,43.4,54.72,13.11,10.7,11.32,88.68,13.19,77.47,2.06,8.49,21.79,223,4.93,108,-1.85
4c07d11e-2133-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02103,268056,Crumlin F,268056010,268056010,A268056010,Small Area,574,142,62473.577551562565,9187.88,95.9,13.44,133,0,4.23,22.54,8.97,8.57,13.38,86.62,28.37,57.09,2.77,4.93,21.43,611,-6.06,137,3.65
4c07d11e-387a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02040,268044,Clontarf East D,268044008,268044008,A268044008,Small Area,250,122,62246.10118012778,4016.32,36.61,15.45,116,2,61.48,45.08,22.78,2.74,36.07,63.93,62.05,26.15,2.07,0.82,15.2,264,-5.3,128,-4.69
4c07d11e-30a7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02109,268084,Kilmainham B,268084008,268084008,A268084008,Small Area,411,112,62129.187913492955,6615.25,20.18,28.77,75,20,46.43,49.11,24,4.66,27.68,72.32,49.38,41.93,2.17,6.25,9.49,328,25.3,111,0.9
4c07d11e-2d51-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02044,268048,Clontarf West C,268048003,268048003,A268048003,Small Area,241,87,61926.10582294803,3891.74,72.14,9.28,66,4,35.63,35.63,9.28,0.5,48.28,51.72,47.7,45.4,2.4,4.6,19.92,212,13.68,84,3.57
4c07d11e-3088-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02099,268052,Crumlin B,268052004,268052004,A268052004,Small Area,255,104,61866.323986891446,4121.79,47.4,7.11,95,0,0,22.12,4.55,12.04,5.77,94.23,16.58,65.78,2.47,2.88,16.47,264,-3.41,101,2.97
4c07d11e-2b7b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02131,268116,Pembroke West B,268116011,268116011,A268116011,Small Area,209,98,61410.0238846756,3403.35,29.01,28.37,78,1,66.33,64.29,45.95,3.89,34.69,65.31,72.73,18.18,2.15,5.1,8.13,267,-21.72,136,-27.94
4c07d11e-34f2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02110,268085,Kilmainham C,268085008,268085008/02,A268085008,Small Area,280,94,61277.49798415853,4569.38,56.42,9.29,19,72,68.09,72.34,3.09,14.52,5.32,94.68,14.63,64.23,3.02,3.19,22.5,184,52.17,94,0
4c07d11e-290a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02035,268035,Cabra West C,268035004,268035004,A268035004,Small Area,292,111,61034.36828130698,4784.19,43.14,20.42,92,4,40.54,40.54,10.4,4.22,32.43,67.57,36.46,43.65,2.62,3.6,15.75,254,14.96,101,9.9
4c07d11e-2d5b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02089,268139,Rotunda B,268139009,268139009/268139010,A268139009,Small Area,506,86,60688.47626491565,8337.66,43.75,29.77,50,17,100,81.4,29.27,7.47,1.16,98.84,16.67,73.5,1.95,15.12,10.47,473,6.98,51,68.63
4c07d11e-3087-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02099,268052,Crumlin B,268052006,268052006,A268052006,Small Area,244,89,60418.740483910886,4038.48,59.48,9.5,80,1,2.25,22.47,6.25,8.54,16.85,83.15,17.26,68.45,2.75,4.49,13.93,240,1.67,90,-1.11
4c07d11e-30f8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02161,268161,Wood Quay A,268161004,268161004,A268161004,Small Area,191,88,59390.5686478356,3216,25.66,27.17,69,17,43.18,63.64,17.43,6.67,12.5,87.5,28.46,63.41,2.11,2.27,14.14,220,-13.18,97,-9.28
4c07d11e-2b1b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02127,268112,Pembroke East C,268112003,268112003,A268112003,Small Area,249,96,58759.38259411156,4237.62,51.83,10.64,86,0,10.42,18.75,14.78,2.34,46.88,53.13,68.05,21.89,2.5,5.21,7.23,237,5.06,98,-2.04
4c07d11e-3493-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02122,268101,Merchants Quay D,268101009,268101009,A268101009,Small Area,230,105,58243.396279960536,3948.95,48.39,11.45,96,0,2.86,22.86,10.17,3.38,24.76,75.24,42.62,43.72,2.1,3.81,17.39,220,4.55,99,6.06
4c07d11e-2b88-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02130,268115,Pembroke West A,268115005,268115005,A268115005,Small Area,281,107,58022.90235454986,4842.92,33.18,22.88,78,8,41.12,52.34,21.9,3.27,42.06,57.94,70.35,20.6,2.23,7.48,11.39,254,10.63,98,9.18
4c07d11e-2d60-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02040,268044,Clontarf East D,268044006,268044006,A268044006,Small Area,304,110,57576.98704162153,5279.89,72.73,1.68,106,3,0.91,5.45,10.57,3.61,37.27,62.73,55.67,37.44,2.72,3.64,14.47,306,-0.65,116,-5.17
4c07d11e-383f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02117,268096,Mansion House A,268096013,268096013,A268096013,Small Area,190,102,57515.02003123642,3303.48,39.71,19.68,59,30,59.8,70.59,17.6,7.3,16.67,83.33,24.66,66.44,1.88,2.94,22.63,185,2.7,89,14.61
4c07d11e-3846-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02078,268109,North Dock C,268109009/268109018,268109009/268109018,A268109009/268109018,Small Area,516,141,57435.42220155142,8984,8.86,67.95,36,58,100,74.47,10.53,1.79,31.21,68.79,49.82,43.22,2.66,9.22,5.62,362,42.54,87,62.07
4c07d11e-2d0a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02030,268030,Cabra East A,268030026,268030026,A268030026,Small Area,306,119,57336.92870193277,5336.87,33.04,19.02,102,1,34.45,43.7,18.49,1.18,29.41,70.59,58.17,33.65,2.62,5.88,9.8,317,-3.47,132,-9.85
4c07d11e-04fc-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02039,268043,Clontarf East C,268043002,268043002,A268043002,Small Area,303,109,56861.13923830803,5328.77,61.17,4.08,90,12,13.76,13.76,6.78,3.69,41.28,58.72,58.82,30.39,2.77,3.67,13.86,284,6.69,108,0.93
4c07d11e-2abf-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02039,268043,Clontarf East C,268043010,268043010,A268043010,Small Area,363,77,56833.51250167267,6387.08,118.67,1.94,69,4,6.49,10.39,4.94,2.74,42.86,57.14,35.46,51.42,2.81,1.3,38.84,331,9.67,71,8.45
4c07d11e-293e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02032,268032,Cabra East C,268032007,268032007,A268032007,Small Area,312,124,56824.152613073085,5490.62,39.91,21.94,56,37,42.74,22.58,8.82,4.72,29.03,70.97,37.5,47.69,2.56,20.97,9.94,279,11.83,117,5.98
4c07d11e-2ce5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02047,268058,Drumcondra South A,268058014,268058014,A268058014,Small Area,235,81,56642.10857370656,4148.86,30.56,20,69,1,4.94,27.16,18.63,1.9,34.57,65.43,52.76,33.13,2.78,3.7,11.91,211,11.37,80,1.25
4c07d11e-33a6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02127,268112,Pembroke East C,268112013,268112013,A268112013,Small Area,219,86,56268.84035015159,3892.03,73.81,8.8,80,3,5.81,19.77,11.34,2.13,43.02,56.98,58.9,28.22,2.53,3.49,12.79,242,-9.5,94,-8.51
4c07d11e-2920-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02004,268004,Arran Quay D,268004002/268004008,268004002/268004008/268004013,A268004002/268004008,Small Area,271,127,56267.47456212962,4816.28,24.31,17.36,106,2,11.02,55.91,11.72,9.92,23.62,76.38,47.8,41.46,2.1,6.3,14.76,299,-9.36,131,-3.05
4c07d11e-2b51-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02145,268141,Royal Exchange B,268141002,268141002,A268141002,Small Area,482,138,56254.41276881486,8568.22,28.19,21.22,57,45,91.3,77.54,16.36,9.03,9.42,90.58,31.23,58.86,2.2,13.77,17.43,375,28.53,147,-6.12
4c07d11e-30d1-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02124,268103,Merchants Quay F,268103002,268103002,A268103002,Small Area,282,116,56158.38975659652,5021.51,31.78,31.7,98,2,23.28,47.41,15.49,8.33,22.41,77.59,43.1,40.23,2.37,1.72,16.67,282,0,128,-9.38
4c07d11e-3086-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02099,268052,Crumlin B,268052007,268052007,A268052007,Small Area,288,107,55814.809616148246,5159.92,47.69,16.32,92,6,14.95,33.64,8.55,14.83,14.02,85.98,16.58,70.98,2.8,2.8,15.63,259,11.2,100,7
4c07d11e-2168-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02101,268054,Crumlin D,268054012,268054012,A268054012,Small Area,292,119,55782.823504030435,5234.59,33.33,9.59,94,2,0.84,11.76,7.75,12.78,15.13,84.87,17.09,68.38,2.5,15.13,16.78,299,-2.34,120,-0.83
4c07d11e-35a7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02075,268106,North City,268106010,268106010,A268106010,Small Area,751,107,55117.66482574447,13625.4,21.92,89.73,21,58,100,83.18,10.32,6.42,26.17,73.83,36.14,52.2,3.08,11.21,4.26,773,-2.85,119,-10.08
4c07d11e-3888-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02040,268044,Clontarf East D,268044009,268044009,A268044009,Small Area,376,125,54927.868717803656,6845.34,47.45,9.09,120,1,14.4,23.2,11.35,3.99,41.6,58.4,48.51,36.94,2.76,0,19.41,380,-1.05,125,0
4c07d11e-3332-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02132,268117,Pembroke West C,268117008,268117008,A268117008,Small Area,461,51,53227.99733877862,8660.86,34.4,56.78,32,4,66.67,72.55,22.06,2.01,35.29,64.71,48.28,39.16,1.75,13.73,5.86,221,108.6,50,2
4c07d11e-2d33-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02044,268048,Clontarf West C,268048010,268048010,A268048010,Small Area,289,119,53017.804068223675,5451,41.67,15.25,107,2,37.82,28.57,11.03,1.23,42.86,57.14,59.33,31.1,2.33,0.84,11.07,254,13.78,117,1.71
4c07d11e-34cf-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02154,268150,Ushers C,268150014,268150014,A268150014,Small Area,208,101,52715.86042820212,3945.68,30,2.88,69,0,100,90.1,6.36,21.3,2.97,97.03,3.6,85.61,2.13,5.94,22.12,215,-3.26,101,0
4c07d11e-3821-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02009,268009,Ballybough A,268009014/268009015,268009014/268009015,A268009014/268009015,Small Area,254,96,52505.93764071391,4837.55,29.59,27.67,86,1,14.58,54.17,47.54,10.41,18.75,81.25,38.82,48.82,2.68,2.08,17.32,237,7.17,99,-3.03
4c07d11e-2948-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02031,268031,Cabra East B,268031011,268031011,A268031011,Small Area,322,135,52302.495736720964,6156.49,56.31,6.9,127,0,0,12.59,8.78,5.05,14.81,85.19,20.8,61.06,2.4,2.22,20.5,331,-2.72,139,-2.88
4c07d11e-34c3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02102,268055,Crumlin E,268055003,268055003,A268055003,Small Area,361,139,52289.034604097265,6903.93,44.98,6.09,109,10,0.72,41.01,7.84,11.86,10.79,89.21,14.18,73.56,2.65,5.04,24.93,385,-6.23,144,-3.47
4c07d11e-34dd-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02098,268051,Crumlin A,268051010,268051010,A268051010,Small Area,339,129,51949.967898883224,6525.51,55.5,8.58,116,0,3.1,20.16,5.11,11.43,14.73,85.27,13.36,74.14,2.67,2.33,16.22,321,5.61,125,3.2
4c07d11e-2cd7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02028,268028,Botanic B,268028006,268028006,A268028006,Small Area,279,81,51370.625382576836,5431.12,37.44,12.86,70,0,6.17,11.11,13.68,3.83,34.57,65.43,42.62,43.72,2.9,0,10.39,290,-3.79,85,-4.71
4c07d11e-30dd-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02124,268103,Merchants Quay F,268103003,268103003/268103005/268103006,A268103003,Small Area,98,47,50418.99434910785,1943.71,30.67,4.08,45,1,97.87,93.62,39.74,30.95,6.38,93.62,5.71,88.57,2.11,2.13,28.57,172,-43.02,61,-22.95
4c07d11e-2b27-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02146,268142,St. Kevin's,268142021,268142021,A268142021,Small Area,219,79,50286.90551657266,4355.01,10.05,36.69,48,16,60.76,69.62,8.7,2.36,48.1,51.9,73.38,19.48,2.23,6.33,8.68,216,1.39,71,11.27
4c07d11e-2b19-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02127,268112,Pembroke East C,268112004,268112004,A268112004,Small Area,331,123,50105.510196650364,6606.06,56.87,6.77,118,4,0,10.57,10.07,1.88,52.03,47.97,70.22,20.44,2.76,0.81,7.55,368,-10.05,129,-4.65
4c07d11e-2b7a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02131,268116,Pembroke West B,268116009,268116009,A268116009,Small Area,128,50,49857.950699977744,2567.29,40.66,23.14,43,3,16,38,32.47,3.74,50,50,72.41,20.69,2.58,4,7.03,156,-17.95,56,-10.71
4c07d11e-2cda-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02030,268030,Cabra East A,268030004,268030004,A268030004,Small Area,225,88,49701.1305679411,4527.06,39.75,13.51,81,1,0,18.18,10.1,2.13,34.09,65.91,55.41,30.57,2.61,1.14,10.22,225,0,89,-1.12
4c07d11e-3357-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02139,268133,Rathmines West B,268133012,268133012,A268133012,Small Area,286,137,49524.41869469527,5774.93,24.89,39.49,73,1,61.31,67.15,9.15,6.43,24.82,75.18,53.26,31.52,2.09,15.33,8.39,248,15.32,121,13.22
4c07d11e-28fe-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02036,268036,Cabra West D,268036012,268036012,A268036012,Small Area,210,69,49182.9012362721,4269.78,65.35,10.78,64,4,0,7.25,13.75,3.09,36.23,63.77,46.48,37.32,3.07,0,8.1,185,13.51,64,7.81
4c07d11e-30f7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02154,268150,Ushers C,268150015,268150015,A268150015,Small Area,95,51,49016.669700007806,1938.12,10.47,52.69,30,2,100,52.94,56.67,10.11,19.61,80.39,46.27,44.78,1.88,19.61,9.47,128,-25.78,71,-28.17
4c07d11e-3331-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02132,268117,Pembroke West C,268117023,268117023,A268117023,Small Area,155,81,48433.29645067982,3200.28,35.96,32.21,79,2,81.48,51.85,16.49,1.4,43.21,56.79,76.19,17.46,1.78,2.47,10.97,120,29.17,72,12.5
4c07d11e-3820-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02077,268108,North Dock B,268108012,268108012,A268108012,Small Area,254,97,48321.35157373337,5256.48,47.67,15.02,83,2,1.03,23.71,8.49,6.54,19.59,80.41,31.96,51.55,2.69,5.15,17.72,257,-1.17,93,4.3
4c07d11e-2d0b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02029,268029,Botanic C,268029005,268029005,A268029005,Small Area,330,100,48262.894884151625,6837.55,47.98,4.81,99,0,1,6,3.85,3.8,47,53,66.21,25.11,3.19,1,9.7,291,13.4,93,7.53
4c07d11e-30b5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02157,268153,Ushers F,268153008,268153008,A268153008,Small Area,330,129,48250.47508846124,6839.31,28.4,15.17,117,0,12.4,27.91,5.8,5.34,32.56,67.44,67.94,22.01,2.61,2.33,12.42,282,17.02,111,16.22
4c07d11e-3034-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02138,268132,Rathmines West A,268132003,268132003,A268132003,Small Area,284,94,48247.73032543041,5886.29,24.56,22.55,71,9,40.43,56.38,9.52,2.39,32.98,67.02,68.91,22.28,2.54,7.45,11.97,217,30.88,81,16.05
4c07d11e-33f0-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02126,268111,Pembroke East B,268111006,268111006,A268111006,Small Area,309,124,47922.205533334556,6447.95,43.06,12.5,107,9,20.97,37.1,11.19,4.05,45.97,54.03,69.67,21.33,2.46,1.61,11,300,3,130,-4.62
4c07d11e-33c4-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02131,268116,Pembroke West B,268116001,268116001,A268116001,Small Area,219,89,47681.322302550616,4592.99,30.36,18.42,78,3,41.57,50.56,18.18,3.94,53.93,46.07,61.99,27.49,2.2,0,9.59,221,-0.9,95,-6.32
4c07d11e-35b9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02031,268031,Cabra East B,268031014,268031014,A268031014,Small Area,197,85,47418.35772001017,4154.51,36.81,18.27,73,0,2.35,22.35,11.46,5.08,16.47,83.53,20.75,62.26,2.28,10.59,17.26,182,8.24,79,7.59
4c07d11e-35d3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02030,268030,Cabra East A,268030019,268030019,A268030019,Small Area,168,77,47375.01759393206,3546.17,17.48,50.3,43,2,35.06,74.03,12.5,5.81,12.99,87.01,42.15,41.32,2.38,14.29,8.33,152,10.53,76,1.32
